states,2H,5C,18N,75C,129O,147H,190H,221C,285H,310C,311H,369H,375H,395H,404C,406N,477H,711N,712H,722H,723H,526H,528C,507H,545C,568H,675H,782C,853H,855C,857H,861H,905H,953C
0,0.178371,-0.099323,-0.144885,-0.059031,-0.326482,0.02407,0.046119,-0.134231,0.147551,-0.06442,0.039105,0.092429,0.019787,0.064556,0.246737,-0.103823,0.084864,0.018058,0.164999,0.04897,0.054474,0.047091,-0.122136,0.088668,-0.049766,0.06585,0.058062,0.217653,0.098201,-0.17858,0.015444,0.024581,0.033986,-0.139748
1,0.157484,-0.103551,-0.162741,-0.063885,-0.375677,0.010381,0.076021,-0.145612,0.153018,-0.072272,0.046936,0.077975,0.004651,0.054109,0.216824,-0.081818,0.103843,0.042264,0.124182,0.038435,0.089718,0.067743,-0.118546,0.080223,-0.069985,0.049838,0.056855,0.228645,0.095116,-0.126558,-0.000996,0.012532,0.037055,-0.090861
1,0.16433,-0.067691,-0.156531,-0.038312,-0.341526,0.015338,0.046502,-0.119766,0.160301,-0.050563,0.030265,0.094145,0.015316,0.061268,0.18642,-0.154131,0.089026,0.029074,0.157283,0.031703,0.090268,0.071262,-0.103888,0.081773,-0.045608,0.049702,0.055,0.242195,0.092059,-0.114727,0.019195,0.023572,0.03895,-0.069876
1,0.170084,-0.057983,-0.169906,-0.053453,-0.301617,0.015859,0.062441,-0.144265,0.160177,-0.100113,0.041654,0.08217,0.019673,0.07068,0.183907,-0.1326,0.082227,0.046083,0.164059,0.035371,0.070504,0.062789,-0.065624,0.075468,-0.032782,0.081818,0.060564,0.22259,0.088442,-0.121002,0.016175,0.01791,0.039024,-0.069491
1,0.187425,-0.102367,-0.139575,-0.073909,-0.329019,0.022673,0.074904,-0.108653,0.153284,-0.061333,0.053208,0.093278,0.017981,0.053993,0.194161,-0.149652,0.079347,0.031977,0.181876,0.06504,0.076727,0.061039,-0.089788,0.074753,-0.048485,0.077076,0.053353,0.257936,0.094022,-0.095431,-0.01706,0.020317,0.04446,-0.088164
1,0.164755,-0.086518,-0.197674,-0.034877,-0.320102,0.023973,0.067694,-0.138306,0.176029,-0.060024,0.040865,0.09306,0.025961,0.06179,0.205483,-0.149133,0.078611,0.034455,0.163535,0.063712,0.079306,0.060598,-0.107063,0.065364,-0.084256,0.071733,0.070611,0.207741,0.096007,-0.108479,0.017196,0.01299,0.03605,-0.096564
0,0.177774,-0.111844,-0.179326,-0.058207,-0.29224,0.011134,0.049051,-0.141856,0.161275,-0.084241,0.043659,0.086343,0.018954,0.069629,0.226707,-0.137548,0.106905,0.036898,0.156028,0.066272,0.088801,0.048941,-0.083931,0.068446,0.00993,0.062082,0.059368,0.22241,0.077865,-0.097679,0.008098,0.009745,0.028197,-0.08961
0,0.16078,-0.056182,-0.156284,-0.04787,-0.319584,0.021829,0.0627,-0.0944,0.184873,-0.09355,0.047523,0.086055,0.014752,0.065921,0.243879,-0.127336,0.088323,0.020225,0.13696,0.068479,0.070298,0.04906,-0.102317,0.052878,-0.015171,0.060201,0.046281,0.264778,0.07272,-0.108881,-0.013195,0.018314,0.044485,-0.079398
1,0.166904,-0.132764,-0.106156,-0.080154,-0.358977,0.006572,0.07288,-0.134196,0.159534,-0.062726,0.040234,0.081441,0.014362,0.0612,0.216092,-0.163471,0.085883,0.023493,0.166021,0.049492,0.0769,0.071947,-0.106028,0.07099,-0.01017,0.070278,0.061,0.231379,0.083926,-0.100817,0.004971,0.024974,0.035,-0.109706
0,0.184454,-0.109067,-0.199699,-0.049688,-0.316903,0.010982,0.070346,-0.141529,0.166423,-0.066128,0.040669,0.102776,0.022415,0.058296,0.241091,-0.138821,0.086556,0.037994,0.150817,0.041919,0.075052,0.069133,-0.077195,0.065721,-0.056078,0.046456,0.052891,0.214329,0.088488,-0.120181,0.012783,0.01562,0.046426,-0.068449
0,0.185736,-0.093922,-0.214314,-0.067088,-0.354566,0.028528,0.040186,-0.137194,0.169058,-0.070959,0.039521,0.086353,0.024337,0.055285,0.199693,-0.141925,0.093946,0.009108,0.155943,0.065189,0.074812,0.054038,-0.115305,0.080975,-0.036328,0.058132,0.059317,0.202496,0.095886,-0.113213,0.01091,0.019909,0.034783,-0.085829
0,0.182697,-0.085439,-0.118559,-0.05129,-0.338315,0.011053,0.067827,-0.111068,0.153985,-0.094446,0.035867,0.100222,0.019497,0.070785,0.213391,-0.165897,0.106109,-0.007819,0.148829,0.042812,0.070145,0.062506,-0.099671,0.064617,-0.039768,0.073991,0.06084,0.240425,0.099415,-0.09157,-0.000899,0.015711,0.048166,-0.132596
1,0.181507,-0.121058,-0.167803,-0.051285,-0.350489,0.010825,0.033049,-0.114334,0.199314,-0.066019,0.024413,0.078236,0.017151,0.072707,0.229043,-0.173907,0.08523,0.046873,0.173171,0.041944,0.079331,0.072131,-0.087223,0.071962,-0.066248,0.063026,0.048505,0.229796,0.103598,-0.108001,-0.000637,0.015616,0.032017,-0.099665
1,0.174556,-0.052076,-0.138026,-0.035787,-0.372546,0.01792,0.083405,-0.154453,0.164616,-0.074179,0.037385,0.090028,0.02027,0.051871,0.18903,-0.101891,0.08887,0.043694,0.157961,0.06856,0.091587,0.066864,-0.10592,0.082386,-0.07001,0.053713,0.064433,0.20288,0.092624,-0.114271,-0.004787,0.018959,0.039028,-0.049238
0,0.142318,-0.088662,-0.195028,-0.075935,-0.337885,0.018802,0.049039,-0.144708,0.154903,-0.078478,0.052493,0.104181,0.019357,0.050908,0.211904,-0.107419,0.084179,-0.016939,0.172691,0.06287,0.076402,0.064188,-0.074303,0.074246,-0.052219,0.05758,0.056996,0.184998,0.095206,-0.107889,0.008515,0.012799,0.035503,-0.064784
0,0.159127,-0.156338,-0.197585,-0.044877,-0.354153,0.006686,0.051561,-0.131275,0.172301,-0.071505,0.038447,0.100777,0.01358,0.062786,0.172276,-0.14385,0.103868,0.039683,0.141863,0.054527,0.063245,0.068565,-0.077044,0.093124,-0.047889,0.048087,0.059574,0.224537,0.100388,-0.098317,0.018412,0.01636,0.02138,-0.084335
1,0.168177,-0.146516,-0.115606,-0.065906,-0.325962,0.013207,0.069061,-0.157801,0.187303,-0.061391,0.049876,0.093269,0.010956,0.050029,0.225571,-0.146233,0.077855,0.063184,0.13298,0.057249,0.067813,0.05494,-0.106001,0.084858,-0.044165,0.071401,0.051602,0.223366,0.080601,-0.146434,-0.000971,0.015282,0.038592,-0.080805
1,0.155436,-0.073792,-0.170204,-0.08635,-0.352793,0.008822,0.066025,-0.12627,0.16426,-0.083054,0.031294,0.094114,0.015129,0.04655,0.191913,-0.142276,0.088466,0.017176,0.152223,0.053335,0.085971,0.062662,-0.068298,0.05858,-0.042323,0.051067,0.069237,0.225113,0.093362,-0.101057,0.022292,0.017923,0.03035,-0.089353
